"Description","URL"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Trafic_journalier_moyen/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Trafic_poids_lourds/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Triages_forestiers/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Troncons_de_rues_en_couleurs/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Troncons_de_rues/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Type_d_objet_ISOS___Ligne/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Type_d_objet_ISOS___Polygone/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Unites_d_exploitation/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Unites_de_gestion_des_forets_publiques/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Unites_pastorales_catholiques/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Vannes_AquaFri/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Vigne_en_production_AOC/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Vignobles_en_pente/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Voies_historiques_IVS/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_a_batir_et_perimetre_d_habitat_a_maintenir_amenagement_local_PAZ/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_alluviales_d_importance_locale/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_alluviales_d_importance_nationale/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_alluviales/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_contribution_federale_MO/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_desserte_de_l_approvisionnement_en_electricite/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_protection_des_eaux_souterraines_RDPPF/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_recrutement_des_etablissements_primaires_francophones/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_recrutement_des_etablissements_primaires_germanophones/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_recrutement_des_etablissements_secondaires_francophones/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_recrutement_des_etablissements_secondaires_germanophones/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_tensions_negligeables/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_de_tranquillite/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_et_reserves_de_peche_cours_d_eau/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_et_reserves_de_peche_lacs/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_humides_Ramsar/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_interdites_au_kitesurfing/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_reservees_des_routes_cantonales_RDPPF/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_reservees_RDPPF_affectation/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Zones_superposees_de_protection_de_la_nature_et_du_paysage/MapServer/WFSServer?request=GetCapabilities&service=WFS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Accidents_de_la_circulation_routiere/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Accroissement_annuel_de_trafic_2015_2020/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Admissibilite_des_sondes_geothermiques_SGV/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Adresses_MO_RegBL_par_rue/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Adresses_MO_RegBL_RegBAFR/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Adresses_REGBL/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Affectations_primaires_RDPPF_affectation/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Amenagements_longitudinaux_plan_sectoriel_velo/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Amenagements_ponctuels_plan_sectoriel_velo/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Animation_socioculturelle_communale/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Animation_socioculturelle_regionale/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/AOP_Emmental/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/AOP_Gruyere/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/AOP_Poire_a_botzi/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/AOP_Vacherin_fribourgeois/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Aptitudes_climatiques/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Aquiferes_de_l_inventaire_des_eaux_souterraines/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Arbres_culture/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Arbres_spectaculaires/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Arrets_de_transport_public/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Arrondissements_d_entretien_routes_cantonales/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Arrondissements_d_inspectorat_ecoles/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Arrondissements_forestiers/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Assainissement_de_terrain_drainage/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Associations_forestieres_remarquables/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Axes_de_maintenance_SRB/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Bandes_cyclables_routes_cantonales/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Bas_marais_d_importance_locale/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Bas_marais_d_importance_nationale/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Bas_marais/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Batiments_exposes_aux_dangers_naturels_gravitaires___par_processus/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Batiments_MO_RegBL_par_rue/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Batiments_MO_RegBL_RegBAFR/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Batraciens_et_trafic_routier/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Belastete_Standorte_Ablagerungsstandorte/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Belastete_Standorte_Betriebsstandorte/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Belastete_Standorte_Schiessanlagen/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Belastete_Standorte_Unfallstandorte/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Biens_culturels_immeubles_proteges_RBCI_SBC/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Biens_culturels_immeubles_recenses_RBCI_SBC/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Blocs_erratiques_d_importance_cantonale_Etude_de_base/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Bornes_historiques/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Cadastre_des_evenements_StorMe/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Cadastre_des_sites_pollues_RDPPF/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Canton/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Captages_AquaFri/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_de_danger___Avalanches/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_de_danger___Chutes_de_pierres___blocs/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_de_danger___Chutes_de_pierres__blocs/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_de_danger___Crues/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_de_danger___Effondrements_de_falaise/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_de_danger___Glissements_de_terrain/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_de_danger___Laves_torrentielles/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_de_protection_des_eaux/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Carte_des_sols_de_fondation/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Categorie_de_protection_ISOS/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Centrales_MCT_AquaFri/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Centres_d_exploitation_agricole/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Centres_forestiers/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Cercles_electoraux_des_anciennes_paroisses_catholiques/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Cercles_scolaires_primaires_francophones/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Cercles_scolaires_primaires_germanophones/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Cercles_scolaires_secondaires_francophones/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Cercles_scolaires_secondaires_germanophones/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Chalets_d_alpage_recenses_SBC/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Chalets_d_alpage_recenses/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Chambres_AquaFri/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Chemins_de_randonnee_pedestre/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Chroniques_archeologiques/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Circonscriptions_des_gardes_faune/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Collecteurs_fonction_canalisations_routes_cantonales/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Collecteurs_proprietaire_canalisations_routes_cantonales/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Colonies_de_bouquetins/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Communes_partenaires_d_easyvote/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Communes_partenaires_d_engage_ch/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Communes/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Conduites_AquaFri/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Conduites/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Conseil_d_enfants_ou_de_jeunes_projets_de_participation_politique/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Contenus_lineaires_RDPPF_affectation/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Contenus_ponctuels_RDPPF_affectation/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Contrats_d_exploitation_en_vertu_de_la_loi_sur_la_protection_de_la_nature/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Corridors_a_faune/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Couverture_des_places_protegees_dans_le_canton/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Couverture_du_sol/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Cultures/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Decoupage_du_MNS_swissSURFACE3D_Raster_pour_telechargement_par_tuile/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Decoupage_du_MNT_swissALTI3D_pour_telechargement_par_tuile/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Decoupage_du_nuage_de_points_classifies_swissSURFACE3D_pour_telechargement_par_tuile/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Degre_de_sensibilite_au_bruit_dans_les_zones_d_affectation_RDPPF/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Demandes_de_permis_de_construire_en_traitement/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Depots_d_entretien_routes_cantonales/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Disponibilite_cadastre_RDPPF_par_commune/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Distances_par_rapport_a_la_foret_RDPPF/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Distances_par_rapport_a_la_foret/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Districts_francs/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Districts/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Donnees_FRIBO_sol_agricole/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Ecoles_primaires_batiments/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Ecoles_secondaires_batiments/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/EGID_REGBL/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Elements_superposes_de_type_affectation_RDPPF_affectation/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Elements_superposes_de_type_protection_RDPPF_affectation/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Emplacement_des_barrieres_a_batraciens/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Entites_paysageres_CQP/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Entreprises_approuvees/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Entreprises_en_cours/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Entreprises_planifiees/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Equipes_d_arrondissement_routes_cantonales/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Etat_des_cartes_de_dangers/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Etat_du_registre_foncier/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Etudes_geologiques_geotechniques/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Exploitations_de_materiaux_et_decharges/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Forages_lies_a_des_constructions/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Forages_lies_a_des_sites_pollues/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Forages_lies_a_des_sondes_geothermiques/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Foret_de_protection_contre_les_dangers_naturels/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Foret_en_zones_S_de_protection_des_eaux_souterraines/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Gazoducs_OPAM/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Geotopes_d_importance_cantonale_GIC_Etude_de_base/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Geotopes/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Hauts_marais_d_importance_nationale/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Hierarchie_du_reseau_cyclable_plan_sectoriel_velo/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Horizons_sourciers_de_l_inventaire_des_eaux_souterraines/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Hors_reseau_AquaFri/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Hydrants_AquaFri/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Immeubles_en_vigueur/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Immeubles_projetes/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Infrastructures_d_accueil_en_foret_lignes/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Infrastructures_d_accueil_en_foret_points/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Instabilites_de_terrain_morphologie/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Instabilites_de_terrain_typologie/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Installations_de_mesure_AquaFri/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Installations_de_traitement_AquaFri/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Installations_stationnaires_OPAM/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Irrigation/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Itineraire_d_agglomeration_planifie_plan_sectoriel_velo/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Itineraires_a_ski/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Itineraires_convois_exceptionnels/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Itineraires_en_raquette/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Itineraires_SuisseMobile_randonnee_pedestre/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Itineraires_SuisseMobile_roller/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Itineraires_SuisseMobile_velo/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Itineraires_SuisseMobile_VTT/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Lieux_de_detention_d_animaux/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Lieux_denommes_en_couleurs/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Lieux_denommes/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Lignes_de_transport_public/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Limitations_de_vitesse_routes_cantonales/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Limite_du_canton/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Limites_de_communes/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Limites_de_districts/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Limites_des_stations_forestieres/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Limites_des_zones_agricoles/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Limites_forestieres_statiques_RDPPF/MapServer/WMSServer?request=GetCapabilities&service=WMS"
"KT_FR","https://geo.fr.ch/ags/services/OpenData/Limites_forestieres_statiques/MapServer/WMSServer?request=GetCapabilities&service=WMS"
